-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-97.500000,-89.000000,
-97.500000,-71.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-97.500000,-80.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,-97.500000,
-97.500000,-71.500000,-97.500000,-84.000000,-97.500000,-97.500000,-97.500000,-80.500000,-97.500000,-89.000000,
